Experiment,Year,Date,Geographic.Location,Accession,Species,Plot.ID,Plant.Number,Plant.Age,Test.Type,Load.Cell.Height..m.,Operator,Raw.Data.Label,Raw.Slope.IMU..N.m...Calculated.from.Load.and.Unload.,Flexural.Rigidity..EI....IMU,PusherName,Additional.Notes,Publication.s.,TimeOfTesting
BMMB,2023,8/23/23,"Newark, DE",B73,Maize,354,2,98 DAP,A,0.54,irene,354-2_08_23_2023_11_10.xls,807.4432,42.3810787,,NA,NA,11:10 AM
BMMB,2023,8/31/23,"Newark, DE",B73,Maize,354,2,107 DAP,A,0.54,irene,354-2_08_31_2023_13_00.xls,532.84,27.9677059,,,NA,1:00 PM
BMMB,2023,9/7/23,"Newark, DE",B73,Maize,354,2,R6,A,0.54,IRENE,354-2_09_07_2023_10_02.xlsx,688.41366,36.1334562,,,NA,10:02 AM
BMMB,2023,9/15/23,"Newark, DE",B73,Maize,354,2,R6,A,0.54,irene,354-2_09_15_2023_10_13.xls,620.4195,32.5645787,,,NA,10:13 AM
BMMB,2023,9/21/23,"Newark, DE",B73,Maize,354,2,R6,a,0.54,irene,354-2_09_21_2023_09_55.xls,576.4223,30.2552537,,,NA,9:55 AM
BMMB,2023,9/28/23,"Newark, DE",B73,Maize,354,2,R6,A,0.54,IRENE,354-2_09_28_2023_13_23.xls,552.6916,29.0096767,,,NA,1:23 PM
BMMB,2023,7/20/23,"Newark, DE",B73,Maize,354,3,64 DAP,NA,0.54,safiyya,354-3_07_20_2023_10_37.xls,212.43445,11.1502594,,NA,NA,10:37 AM
BMMB,2023,7/27/23,"Newark, DE",B73,Maize,354,3,71 DAP,A,0.54,irene,354-3_07_27_2023_13_07.xls,234.1236,12.2886795,,NA,NA,1:07 PM
BMMB,2023,8/2/23,"Newark, DE",B73,Maize,354,3,77 DAP,NA,0.54,Safiyya,354-3_08_02_2023_12_21.xls,338.4064,17.7622751,,NA,NA,12:21 PM
BMMB,2023,8/17/23,"Newark, DE",B73,Maize,354,3,92 DAP,A,0.54,IRENE,354-3_08_17_2023_11_20.xls,365.1771,19.1674156,,NA,NA,11:20 AM
BMMB,2023,8/23/23,"Newark, DE",B73,Maize,354,3,98 DAP,A,0.54,irene,354-3_08_23_2023_11_08.xls,337.906,17.7360101,,NA,NA,11:08 AM
BMMB,2023,8/31/23,"Newark, DE",B73,Maize,354,3,107 DAP,A,0.54,irene,354-3_08_31_2023_13_02.xls,342.1921,17.9609789,,,NA,1:02 PM
BMMB,2023,9/7/23,"Newark, DE",B73,Maize,354,3,R6,A,0.54,IRENE,354-3_09_07_2023_10_03.xlsx,356.12937,18.6925184,,,NA,10:03 AM
BMMB,2023,9/15/23,"Newark, DE",B73,Maize,354,3,R6,A,0.54,irene,354-3_09_15_2023_10_14.xls,407.1424,21.3700903,,,NA,10:14 AM
BMMB,2023,9/21/23,"Newark, DE",B73,Maize,354,3,R6,a,0.54,irene,354-3_09_21_2023_09_52.xls,190.51598,9.99980276,,,NA,9:52 AM
BMMB,2023,9/28/23,"Newark, DE",B73,Maize,354,3,R6,A,0.54,IRENE,354-3_09_28_2023_13_24.xls,320.0576,16.7991833,,,NA,1:24 PM
BMMB,2023,7/20/23,"Newark, DE",B73,Maize,354,4,64 DAP,NA,0.54,safiyya,354-4_07_20_2023_10_38.xls,403.13967,21.159995,,NA,NA,10:38 AM
BMMB,2023,7/27/23,"Newark, DE",B73,Maize,354,4,71 DAP,A,0.54,irene,354-4_07_27_2023_13_06.xls,517.8826,27.1826219,,NA,NA,1:06 PM
